2172	1	2017-09-02	M
2173	64	2017-05-02	M
2174	18	2017-10-24	M
2175	1	2013-04-27	M
2176	67	2013-06-06	M
2177	62	2013-01-04	M
2178	64	2015-05-15	M
2179	1	2014-01-14	W
2180	45	2013-10-27	M
2182	22	2017-07-12	M
2183	54	2017-07-17	M
2184	6	2017-05-07	M
2185	67	2015-01-18	M
2186	63	2013-07-07	M
2187	9	2016-02-26	W
2189	75	2013-04-22	M
2190	41	2016-06-04	W
2191	1	2016-08-08	M
2192	59	2016-03-22	M
2193	44	2016-11-03	M
2194	54	2017-02-25	M
2195	73	2014-10-08	M
2196	11	2017-07-24	M
2197	46	2017-07-26	M
2199	1	2013-08-04	M
2200	1	2017-06-26	M
2201	8	2013-10-05	M
2203	47	2015-04-04	M
2204	9	2017-07-20	M
2205	51	2016-04-13	M
2206	45	2015-08-10	M
2207	35	2016-01-25	M
2208	7	2017-07-02	M
2209	65	2016-08-15	M
2210	31	2016-08-13	M
2211	61	2017-11-10	T
2212	33	2016-02-12	M
2213	68	2013-07-11	M
2214	45	2016-01-27	M
2215	48	2017-10-17	M
2216	74	2013-04-17	M
2217	73	2016-01-27	M
2218	19	2014-11-21	M
2219	60	2013-03-11	M
2220	16	2013-02-10	M
2221	58	2017-11-15	M
2222	47	2013-05-01	M
2223	44	2016-01-05	M
2224	46	2017-03-08	T
2225	15	2016-01-24	M
2226	2	2016-02-17	M
2227	31	2014-05-22	W
2228	34	2014-03-19	M
2229	1	2017-01-27	M
2230	7	2016-02-11	M
2231	2	2017-10-14	M
2232	1	2016-05-07	M
2233	43	2016-01-03	M
2234	3	2016-11-21	M
2235	45	2015-10-22	M
2236	73	2015-08-27	M
2237	26	2015-12-13	M
2239	25	2015-01-05	M
2240	36	2016-10-07	M
2241	6	2013-02-08	M
2242	7	2013-02-25	W
2243	25	2016-01-24	M
2244	46	2015-07-19	M
2245	29	2013-03-30	M
2246	1	2016-04-25	M
2247	24	2016-04-13	M
2250	35	2013-11-02	M
2252	1	2016-10-05	M
2253	74	2013-07-24	M
2254	1	2016-04-17	M
2255	52	2015-10-14	M
2256	48	2013-02-06	M
2257	57	2013-12-21	M
2258	3	2016-11-12	M
2259	64	2014-05-14	M
2260	1	2014-06-07	M
2261	1	2016-12-27	W
2262	13	2017-02-08	M
2263	36	2016-03-12	M
2264	41	2016-11-22	M
2265	65	2015-08-03	M
2266	50	2016-07-19	M
2267	54	2014-09-20	W
2268	1	2015-02-11	M
2269	6	2013-11-04	M
2270	14	2017-03-08	M
2271	68	2013-11-13	M
2272	48	2017-10-08	M
2274	66	2016-01-21	M
2275	1	2016-09-16	M
2276	31	2013-10-22	M
2278	1	2016-08-03	M
2279	2	2016-10-30	W
2280	68	2015-08-17	M
2281	1	2015-07-13	M
2282	29	2013-09-17	W
2285	36	2016-11-21	M
2286	70	2016-12-06	M
2287	1	2016-04-21	M
2288	69	2016-01-01	M
2289	1	2016-03-07	M
2290	37	2016-10-22	M
2291	49	2016-07-27	M
2292	41	2015-06-29	M
2293	31	2013-02-13	M
2294	46	2016-09-29	M
2295	57	2016-06-25	M
2296	29	2017-11-05	M
2297	46	2015-06-18	M
2298	31	2013-07-03	M
2299	1	2017-01-21	M
2300	36	2017-01-13	M
2301	22	2015-10-10	M
2302	24	2013-09-10	M
2303	41	2016-11-24	M
2304	49	2016-02-19	M
2305	1	2013-12-11	M
2306	38	2013-12-08	M
2307	60	2015-07-12	M
2309	18	2015-12-03	M
2310	15	2015-07-19	M
2311	28	2017-10-19	M
2312	65	2017-09-26	M
2313	26	2013-04-13	W
2314	2	2016-09-07	M
2315	75	2014-02-13	M
2316	1	2017-07-21	M
2317	68	2017-08-28	M
2318	73	2013-11-08	M
2319	58	2016-07-02	M
2321	35	2013-05-13	M
2322	33	2015-01-02	M
2323	72	2015-05-08	M
2324	1	2017-05-24	M
2325	55	2017-02-26	M
2326	70	2014-01-24	M
2327	19	2013-06-08	M
2328	35	2015-06-14	M
2329	1	2016-08-07	M
2330	54	2013-01-19	M
2331	8	2015-04-29	M
2332	77	2016-09-24	M
2333	45	2014-10-08	M
2334	50	2016-03-19	M
2335	70	2016-04-04	M
2336	39	2013-07-08	M
2337	65	2017-07-07	M
2338	59	2017-08-08	M
2339	63	2016-09-22	M
2340	14	2017-06-22	M
2341	33	2015-11-25	M
2342	51	2013-02-11	M
2343	68	2014-12-09	M
2344	13	2016-07-02	M
2345	5	2013-10-25	M
2346	27	2016-05-08	M
2347	38	2016-08-30	M
2348	65	2016-02-05	M
2349	72	2016-09-11	M
2350	18	2016-08-04	M
2351	74	2017-09-08	M
2352	70	2015-01-21	M
2353	51	2015-09-21	M
2354	7	2017-03-17	M
2355	1	2015-01-03	M
2356	34	2016-12-23	W
2357	19	2013-01-04	M
2358	7	2015-09-13	M
2359	54	2016-07-14	M
2360	26	2016-08-27	M
2361	28	2014-02-25	M
2362	16	2016-12-30	M
2363	47	2014-10-07	M
2364	33	2015-05-03	M
2365	42	2014-11-04	M
2366	68	2017-05-20	M
2367	28	2015-03-04	M
2369	49	2017-07-19	M
2370	51	2017-10-01	M
2371	15	2017-10-23	W
2372	1	2017-06-15	M
2373	14	2016-09-29	M
2374	1	2015-12-07	M
2375	29	2014-05-16	M
2376	71	2016-12-14	M
2377	77	2014-11-13	M
2378	16	2013-01-01	M
2379	44	2013-01-10	M
2380	46	2017-02-27	M
2381	1	2017-02-13	M
2382	59	2014-03-08	M
2383	68	2016-08-05	M
2384	40	2014-12-23	M
2385	60	2016-11-15	M
2386	12	2016-12-17	M
2387	70	2016-06-22	M
2388	30	2013-06-09	M
2389	40	2016-06-02	M
2390	1	2016-02-12	M
2391	2	2017-11-07	M
2392	1	2017-05-18	M
2393	10	2013-01-07	M
2394	62	2017-08-23	M
2395	3	2016-06-24	M
2396	2	2013-02-22	M
2397	70	2016-06-14	M
2398	70	2016-11-25	M
2399	1	2014-04-26	M
2400	40	2016-06-15	M
2401	16	2014-08-26	M
2402	18	2017-11-06	M
2403	25	2016-02-20	M
2404	8	2017-06-05	M
2405	64	2017-02-27	M
2406	5	2016-03-22	M
2407	1	2016-07-21	M
2408	26	2016-12-27	M
2409	76	2016-02-13	M
2410	54	2013-05-11	M
2411	69	2013-06-27	M
2413	33	2017-10-27	M
2414	1	2015-01-19	M
2415	16	2017-02-27	M
2416	5	2016-01-23	M
2417	44	2013-08-20	M
2418	64	2016-10-29	M
2419	24	2013-11-27	M
2420	35	2016-06-25	M
2421	18	2015-01-11	M
2422	27	2017-08-29	M
2423	30	2013-02-14	M
2424	1	2015-10-13	M
2425	41	2013-01-23	M
2427	70	2013-10-08	W
2428	72	2013-09-08	M
2429	61	2013-02-06	M
2430	3	2014-10-09	M
2431	74	2015-02-23	M
2432	8	2016-04-18	M
2433	71	2013-02-19	M
2434	17	2013-02-02	M
2435	38	2013-11-01	M
2436	67	2013-05-25	M
2437	1	2015-12-04	M
2438	71	2017-11-16	M
2439	74	2016-08-13	M
2440	19	2017-12-18	M
2441	47	2016-12-22	M
2442	14	2017-08-21	M
2443	46	2017-06-25	M
2444	76	2017-09-07	M
2445	52	2016-07-07	M
2446	3	2015-01-16	M
2447	38	2017-07-14	M
2448	23	2017-05-11	M
2449	23	2017-08-05	M
2450	48	2016-04-10	M
2451	54	2017-04-29	M
2452	1	2017-07-14	M
2453	1	2013-03-08	M
2454	8	2014-05-07	M
2455	30	2017-02-06	M
2456	65	2015-09-09	M
2457	76	2013-11-11	M
2458	40	2013-03-14	W
2459	55	2017-09-10	M
2460	1	2013-11-22	M
2461	1	2017-09-28	M
2463	56	2014-10-11	M
2464	33	2013-07-02	T
2465	57	2016-10-06	M
2466	39	2017-04-11	M
2467	33	2013-05-29	M
2468	4	2016-07-13	M
2469	11	2016-02-05	M
2470	16	2014-07-23	M
2471	6	2014-07-03	M
2472	60	2014-02-08	M
2473	14	2016-02-16	M
2474	33	2016-04-20	M
2475	17	2016-10-13	M
2476	32	2013-12-12	M
2477	11	2017-02-11	M
2479	18	2013-10-09	M
2480	35	2017-09-07	M
2481	1	2015-10-28	M
2482	1	2014-02-23	M
2483	1	2016-09-29	M
2484	74	2013-01-03	M
2485	41	2017-08-18	M
2486	1	2013-02-27	M
2487	42	2015-10-22	M
2488	5	2013-04-06	M
2489	72	2013-03-09	M
2490	22	2015-02-21	M
2491	76	2016-03-01	M
2492	73	2017-09-01	M
2493	62	2013-03-29	M
2494	74	2014-04-23	M
2495	70	2017-03-19	M
2496	51	2014-05-21	M
2497	65	2013-03-16	M
2498	40	2016-03-01	M
2499	2	2016-02-08	M
2500	61	2015-10-26	M
2501	30	2014-02-26	M
2502	32	2016-10-21	M
2503	1	2013-03-05	M
2504	16	2013-12-09	M
2505	60	2016-05-16	M
2506	22	2016-07-12	T
2507	62	2016-12-28	M
2508	34	2013-03-14	M
2509	43	2017-06-13	M
2510	61	2013-08-28	M
2511	40	2014-05-01	M
2513	70	2013-07-22	M
2514	16	2015-08-13	M
2515	64	2015-10-24	M
2516	6	2015-11-16	M
2517	55	2016-11-10	T
2519	4	2013-01-15	M
2520	18	2015-07-25	M
2521	63	2015-05-19	M
2522	36	2016-01-21	M
2523	10	2013-05-11	M
2524	1	2014-12-19	M
2525	45	2015-05-08	M
2526	16	2016-07-04	M
2527	38	2013-03-19	M
2528	65	2013-03-25	M
2530	74	2016-07-02	M
2531	51	2016-12-21	M
2532	38	2016-12-24	M
2533	49	2015-06-27	M
2534	61	2013-06-03	M
2535	61	2017-01-21	M
2536	41	2014-10-28	M
2537	27	2017-02-09	M
2538	42	2014-01-30	M
2539	24	2017-04-24	M
2540	54	2015-04-01	M
2541	57	2014-11-08	M
2542	21	2013-08-07	M
2543	68	2013-02-13	M
2544	38	2016-12-04	M
2545	1	2016-12-04	M
2546	1	2014-12-08	M
2547	74	2015-04-28	M
2548	57	2016-01-06	M
2549	74	2013-11-12	M
2550	67	2015-11-11	M
2551	5	2016-02-08	M
2552	52	2013-07-01	M
2553	41	2015-07-24	M
2554	36	2013-06-18	M
2555	53	2013-03-10	M
2556	46	2017-10-19	M
2557	40	2013-11-17	M
2558	46	2017-08-04	M
2559	32	2015-06-01	M
2560	15	2017-06-20	M
2561	59	2016-09-29	M
2562	35	2015-08-15	M
2563	48	2015-01-17	M
2564	36	2017-06-03	M
2565	74	2015-10-04	M
2566	48	2013-01-27	M
2567	17	2016-01-07	M
2568	17	2014-03-02	M
2569	2	2014-06-10	M
2570	1	2015-12-19	M
2571	61	2017-01-15	M
2572	64	2014-11-13	T
2573	4	2016-07-16	M
2574	68	2013-02-02	M
2575	72	2017-04-13	M
2576	1	2013-09-02	M
2577	7	2015-07-30	M
2578	54	2016-03-25	M
2579	24	2017-10-18	M
2580	60	2015-11-09	M
2581	72	2013-03-11	M
2582	28	2013-11-01	M
2583	62	2013-05-11	M
2584	50	2013-07-08	M
2585	75	2013-02-10	M
2586	57	2017-04-16	M
2587	1	2017-07-25	M
2588	5	2013-12-04	M
2589	10	2016-12-04	M
2590	47	2016-12-04	M
2591	1	2016-05-06	M
2592	69	2013-09-01	M
2593	5	2016-07-06	M
2594	19	2017-05-03	T
2595	1	2017-08-17	M
2596	1	2014-09-02	M
2597	31	2017-03-16	M
2598	1	2016-03-14	M
2599	48	2013-04-20	M
2600	1	2016-02-13	M
2601	70	2016-11-24	M
2602	46	2016-06-17	M
2603	9	2016-06-14	M
2604	68	2016-07-04	M
2605	21	2016-01-10	M
2606	1	2014-07-27	M
2607	1	2017-08-19	M
2608	19	2015-08-09	M
2609	73	2013-05-03	M
2610	54	2016-12-20	M
2611	1	2016-03-06	M
2612	1	2017-04-29	M
2613	26	2013-10-03	M
2614	44	2016-09-11	M
2615	68	2014-07-17	M
2616	1	2013-08-17	M
2617	1	2013-09-24	M
2618	60	2013-03-21	M
2619	20	2016-05-13	M
2620	22	2013-08-03	M
2621	55	2015-10-29	M
2622	1	2016-08-21	M
2623	58	2013-10-09	M
2624	31	2016-03-28	M
2625	48	2016-07-09	W
2627	76	2014-10-02	M
2628	64	2014-02-06	T
2629	66	2016-09-10	M
2630	64	2015-12-21	M
2631	1	2016-03-29	M
2632	24	2013-01-02	M
2633	25	2016-03-14	M
2634	45	2017-10-08	M
2635	27	2016-02-04	M
2636	18	2016-11-26	M
2637	70	2017-01-01	M
2638	5	2014-06-02	M
2639	17	2013-04-26	M
2640	1	2016-09-21	M
2641	7	2013-05-02	M
2642	68	2015-06-05	M
2644	1	2017-08-08	M
2645	54	2013-05-22	M
2646	6	2017-07-24	M
2647	73	2013-02-08	M
2648	51	2013-04-13	M
2649	2	2013-09-08	M
2650	72	2016-03-26	M
2651	2	2013-03-21	M
2652	1	2016-07-22	M
2653	66	2017-01-08	M
2654	56	2014-07-21	M
2655	1	2016-09-07	M
2656	1	2017-02-18	M
2657	55	2016-10-07	M
2658	27	2017-11-14	M
2659	14	2016-03-30	M
2660	1	2013-10-17	W
2661	1	2017-02-25	M
2662	71	2014-05-24	M
2663	64	2015-01-25	M
2664	58	2014-01-20	M
2665	61	2013-11-13	M
2666	49	2013-03-08	M
2667	23	2013-10-23	M
2668	21	2017-05-20	M
2670	13	2013-01-27	M
2671	1	2013-09-15	M
2672	59	2017-03-14	M
2673	34	2014-01-04	M
2674	50	2015-10-10	M
2675	1	2014-02-19	M
2676	73	2013-01-22	M
2677	5	2016-08-28	M
2678	1	2017-07-15	M
2679	67	2017-07-24	M
2680	46	2015-03-03	M
2681	28	2015-01-19	M
2684	7	2017-09-10	M
2685	67	2016-11-01	M
2686	26	2016-01-11	M
2687	76	2013-07-01	M
2688	72	2015-02-20	M
2689	70	2017-01-01	M
2690	66	2017-03-19	M
2691	69	2013-09-08	M
2692	28	2015-12-08	M
2693	17	2017-11-17	M
2694	7	2013-03-08	M
2695	16	2013-09-16	M
2696	1	2017-01-19	M
2697	8	2013-06-26	M
2698	49	2017-05-21	M
2699	73	2016-12-25	M
2700	74	2013-11-08	M
2701	71	2013-07-27	M
2702	74	2016-02-01	M
2703	61	2017-10-28	M
2705	63	2013-07-05	T
2706	47	2016-06-23	M
2707	61	2014-11-27	M
2708	1	2016-03-25	M
2709	2	2016-10-18	M
2710	12	2016-06-12	M
2711	58	2013-05-19	M
2712	9	2013-03-12	M
2713	26	2014-04-03	M
2714	1	2013-01-30	M
2715	42	2017-10-06	M
2716	66	2016-01-08	M
2717	74	2016-07-25	M
2718	29	2015-02-05	M
2719	10	2016-02-08	M
2720	2	2017-06-16	W
2721	74	2017-11-14	M
2722	69	2017-07-24	M
2723	75	2015-03-12	M
2724	11	2016-08-09	M
2725	52	2017-04-02	M
2726	18	2015-04-20	M
2727	1	2015-10-25	M
2728	52	2017-07-06	W
2729	40	2015-01-16	M
2730	23	2016-05-02	M
2731	1	2015-09-26	M
2732	5	2013-07-27	M
2733	76	2013-12-22	M
2734	53	2016-12-16	M
2736	72	2013-07-02	M
2737	69	2016-07-06	M
2738	41	2013-11-12	M
2739	59	2013-11-29	M
2740	14	2014-05-08	M
2741	15	2013-06-07	M
2742	23	2014-10-15	M
2743	51	2017-05-22	M
2744	70	2017-04-19	W
2745	60	2017-09-28	M
2746	24	2016-08-23	M
2747	1	2014-08-14	M
2749	1	2014-05-23	M
2750	13	2015-04-13	M
2751	31	2015-04-28	M
2752	74	2016-05-15	M
2753	26	2016-02-13	M
2754	57	2016-01-26	W
2755	20	2015-01-26	M
2756	24	2017-10-21	M
2757	54	2016-05-14	M
2758	70	2013-05-19	M
2759	46	2016-10-23	M
2760	10	2017-03-14	M
2761	1	2016-12-26	M
2762	19	2013-03-20	M
2763	64	2013-02-11	M
2764	53	2016-08-15	M
2765	69	2017-09-20	M
2766	31	2017-02-20	M
2767	54	2016-03-23	M
2768	73	2013-12-20	M
2770	42	2013-12-25	M
2771	37	2013-08-18	M
2772	11	2016-02-24	M
2773	38	2016-06-23	M
2774	42	2016-02-05	M
2775	30	2017-12-08	M
2776	23	2017-08-10	M
2777	62	2016-12-25	M
2778	38	2013-12-30	M
2779	73	2013-06-15	M
2780	63	2015-12-29	M
2781	16	2015-06-20	M
2782	1	2017-02-27	M
2783	43	2015-11-23	M
2784	40	2017-10-30	M
2787	1	2017-12-07	M
2788	54	2014-10-12	M
2789	14	2014-01-01	M
2790	1	2014-10-18	M
2791	25	2017-12-19	M
2792	1	2016-08-26	M
2793	47	2013-10-09	M
2794	74	2016-08-08	M
2795	11	2016-08-20	M
2796	5	2017-12-08	W
2797	74	2017-02-26	M
2798	70	2014-08-24	M
2799	54	2014-04-03	W
2800	41	2017-05-08	M
2801	11	2016-09-23	M
2802	1	2013-09-16	M
2803	58	2015-12-01	M
2804	53	2016-02-22	M
2805	39	2016-05-20	M
2806	53	2017-06-26	M
2807	42	2016-10-04	M
2808	1	2014-12-18	M
2809	73	2014-12-08	M
2810	66	2015-03-16	M
2811	4	2016-01-02	M
2812	18	2016-07-05	M
2813	24	2013-12-15	M
2814	72	2013-04-25	M
2816	74	2017-05-04	M
2817	56	2013-04-07	M
2818	40	2013-07-21	M
2819	35	2014-07-16	M
2820	36	2017-12-11	M
2821	54	2016-07-12	M
2823	57	2013-04-18	M
2824	11	2013-10-20	M
2825	54	2016-07-10	M
2826	35	2016-11-20	M
2827	70	2016-12-18	M
2829	66	2017-08-18	M
2830	20	2015-08-04	M
2831	1	2017-11-10	M
2832	12	2017-11-22	M
2833	64	2015-08-30	M
2834	70	2015-10-14	M
2835	73	2015-10-03	M
2836	42	2015-11-18	M
2837	46	2016-06-02	M
2838	3	2013-04-13	W
2839	70	2015-04-04	M
2840	15	2014-10-09	M
2841	71	2013-07-27	M
2842	14	2013-12-29	M
2843	30	2017-03-29	M
2844	43	2016-01-19	M
2845	62	2017-08-21	M
2846	1	2017-09-27	M
2847	75	2014-05-08	M
2849	1	2013-09-16	M
2850	57	2017-11-22	M
2851	17	2015-12-02	M
2852	70	2016-12-29	M
2853	54	2015-09-08	M
2854	1	2017-01-18	M
2855	27	2015-08-21	M
2856	25	2015-03-18	M
2857	19	2017-04-28	M
2858	56	2015-08-22	M
2859	11	2013-10-23	M
2860	54	2017-05-30	W
2861	38	2013-02-10	M
2862	33	2013-06-07	M
2863	14	2016-01-21	M
2864	54	2016-03-16	M
2865	1	2015-03-03	M
2866	43	2015-09-13	M
2867	30	2013-11-04	M
2868	1	2014-06-15	M
2869	68	2016-09-27	M
2870	1	2016-06-18	M
2871	52	2015-10-30	M
2872	1	2016-09-04	M
2873	70	2016-12-13	M
2874	32	2017-04-02	M
2875	19	2016-12-24	M
2876	52	2013-04-22	M
2877	37	2015-06-04	M
2878	1	2017-06-14	M
2879	15	2017-10-14	M
2880	71	2013-06-16	M
2881	70	2013-01-04	M
2882	44	2016-07-20	M
2883	77	2017-06-29	M
2884	1	2013-02-08	M
2885	1	2016-09-04	M
2886	1	2014-04-08	M
2887	76	2016-07-13	M
2888	19	2016-05-23	M
2889	8	2016-03-23	M
2890	69	2016-02-07	M
2891	42	2017-05-28	M
2892	64	2017-12-16	M
2893	39	2016-02-08	M
2894	17	2013-08-28	M
2895	19	2013-03-09	M
2896	29	2013-03-30	M
2897	51	2017-10-11	M
2898	54	2016-11-23	M
2899	40	2017-04-03	M
2900	20	2017-05-14	M
2901	1	2017-04-09	M
2902	32	2013-01-28	M
2903	38	2014-05-19	M
2904	13	2016-03-20	M
2905	74	2014-10-03	M
2906	49	2016-09-20	M
2907	70	2013-09-09	M
2908	61	2017-03-16	M
2909	58	2016-04-04	M
2910	68	2017-10-21	M
2911	33	2015-02-25	M
2912	74	2014-07-30	M
2913	8	2013-12-28	M
2914	4	2016-09-08	M
2915	57	2013-07-23	M
2916	6	2016-12-03	M
2917	68	2016-08-08	M
2918	15	2017-12-05	T
2919	77	2015-05-10	M
2920	73	2017-11-13	M
2921	54	2016-09-21	M
2922	16	2014-06-06	M
2923	43	2015-01-10	M
2924	56	2014-10-16	M
2925	1	2013-01-10	M
2926	50	2013-01-14	M
2927	37	2017-08-04	M
2928	55	2013-12-14	M
2929	51	2016-04-06	M
2930	1	2016-08-24	M
2931	36	2015-05-04	M
2932	72	2013-05-04	M
2933	10	2013-06-18	M
2934	1	2016-10-08	M
2935	68	2015-05-15	M
2936	3	2016-03-27	M
2937	1	2017-02-25	M
2938	1	2013-08-04	M
2939	5	2017-06-28	M
2940	54	2013-06-24	M
2942	44	2017-09-24	M
2944	22	2016-01-11	M
2945	6	2016-07-11	M
2946	54	2016-05-07	M
2947	57	2016-08-09	M
2949	1	2014-10-21	M
2950	62	2016-06-28	M
2951	44	2013-09-06	M
2952	65	2017-04-28	M
2953	1	2016-09-02	M
2954	1	2017-04-08	M
2955	67	2016-09-27	M
2956	15	2017-06-10	M
2957	25	2015-07-28	M
2958	48	2013-09-19	M
2959	8	2014-02-25	M
2960	19	2014-09-20	M
2961	9	2016-07-12	M
2962	1	2013-05-30	M
2963	31	2016-12-09	M
2964	72	2017-01-09	M
2965	6	2015-10-10	M
2966	33	2017-03-27	M
2967	38	2016-11-13	M
2968	15	2015-02-05	M
2969	29	2015-05-26	M
2970	60	2013-01-22	M
2971	76	2013-12-23	W
2972	12	2013-11-23	M
2973	23	2016-08-15	M
2974	9	2013-03-13	M
2976	13	2016-08-19	M
2977	28	2016-06-20	M
2978	74	2015-01-06	M
2979	10	2017-11-22	M
2980	66	2013-12-09	M
2981	46	2017-01-11	M
2982	19	2016-06-04	M
2983	42	2016-07-25	M
2985	71	2013-04-06	M
2986	63	2016-04-09	M
2987	18	2013-09-16	M
2988	66	2016-10-14	T
2989	4	2013-11-28	M
2990	30	2016-09-16	M
2991	19	2013-05-22	M
2992	43	2017-07-11	M
2993	1	2016-02-13	W
2994	77	2016-05-03	M
2995	51	2016-12-14	M
2996	54	2014-05-17	M
2997	40	2017-09-09	M
2998	21	2017-11-09	M
2999	66	2016-10-08	M
3000	28	2013-07-14	M
3001	1	2013-03-24	M
3003	18	2013-11-27	M
3004	11	2016-08-22	M
3005	42	2017-01-11	T
3006	64	2015-01-01	M
3007	16	2013-02-02	M
3008	72	2013-02-27	M
3009	1	2016-01-26	M
3010	46	2015-09-13	M
3011	64	2013-09-01	M
3012	49	2017-04-18	M
3013	73	2017-12-09	M
3014	75	2015-03-03	W
3015	19	2016-06-15	M
3016	26	2016-02-23	M
3017	75	2014-08-12	M
3018	34	2016-12-03	M
3019	33	2016-04-21	M
3020	3	2016-08-09	M
3021	10	2016-04-20	M
3022	64	2016-10-30	M
3023	35	2017-10-14	M
3024	1	2016-12-18	M
3025	25	2017-12-27	M
3026	24	2013-02-18	M
3027	62	2016-04-29	M
3028	27	2013-09-15	M
3029	42	2016-12-24	M
3030	65	2014-06-22	M
3031	51	2017-03-10	M
3032	5	2013-06-07	M
3033	69	2017-12-10	M
3035	15	2013-08-16	W
3036	10	2014-04-10	M
3037	44	2014-05-26	M
3038	10	2016-04-28	M
3039	1	2013-12-10	M
3040	17	2016-08-03	M
3041	70	2016-04-04	M
3042	10	2013-09-16	M
3043	1	2016-12-29	M
3044	72	2016-09-14	M
3045	1	2015-06-08	M
3046	74	2017-08-11	M
3047	16	2013-02-17	M
3048	74	2017-12-26	W
3049	61	2014-09-08	M
3050	60	2013-05-08	M
3051	9	2016-01-01	M
3052	44	2017-04-26	M
3053	11	2013-08-23	M
3055	15	2016-05-26	M
3056	55	2013-12-22	M
3057	9	2017-07-23	M
3058	44	2014-10-23	M
3059	1	2017-02-15	M
3060	73	2017-06-09	M
3061	76	2015-11-08	M
3062	17	2017-08-15	M
3063	72	2013-05-26	M
3064	40	2013-05-23	M
3066	74	2016-08-12	M
3067	46	2017-01-30	M
3068	59	2013-04-25	M
3069	66	2013-03-20	M
3070	56	2017-08-21	M
3071	41	2016-10-03	M
3072	8	2013-06-05	M
3074	74	2014-10-08	W
3075	71	2017-06-25	M
3076	54	2013-03-27	M
3077	64	2017-04-16	M
3078	1	2013-07-16	M
3079	18	2016-02-26	M
3080	57	2015-10-29	M
3082	33	2017-11-16	M
3083	66	2017-03-18	M
3084	59	2016-01-28	W
3085	66	2017-07-03	M
3086	1	2013-11-02	M
3087	15	2013-12-04	M
3088	18	2016-03-08	M
3089	12	2016-07-02	W
3090	1	2016-12-10	M
3091	3	2013-11-11	M
3092	46	2015-12-20	M
3093	16	2016-11-21	M
3094	56	2013-12-20	M
3096	68	2013-06-29	M
3097	66	2017-08-14	M
3098	1	2016-09-16	M
3099	70	2013-05-20	M
3100	65	2017-06-22	M
3101	1	2014-02-27	M
3102	33	2017-11-23	M
3103	1	2017-09-21	T
3104	1	2017-04-29	M
3105	37	2017-11-21	M
3106	12	2017-09-26	W
3107	5	2013-11-20	M
3108	53	2013-03-14	M
3109	18	2015-04-08	M
3110	48	2017-01-12	M
3111	60	2015-11-08	M
3112	38	2014-08-12	M
3113	67	2013-08-16	M
3114	1	2016-06-15	M
3115	14	2016-03-27	M
3116	54	2016-04-05	M
3117	33	2013-02-24	M
3118	48	2016-03-10	M
3119	33	2017-05-02	M
3120	1	2016-06-20	M
3121	46	2016-03-08	M
3122	74	2017-05-12	M
3124	6	2015-06-13	M
3125	37	2016-12-16	M
3126	17	2016-09-03	M
3127	66	2013-08-08	M
3128	1	2015-01-06	M
3129	5	2013-12-05	M
3130	13	2016-03-20	M
3131	21	2015-10-23	M
3132	56	2015-10-08	M
3133	66	2013-06-14	M
3134	48	2014-04-29	M
3135	72	2013-12-27	M
3136	69	2013-08-07	M
3137	39	2016-12-15	M
3138	37	2016-03-24	M
3139	12	2015-08-30	M
3140	3	2017-05-13	M
3141	1	2015-01-06	W
3142	2	2014-09-14	M
3143	38	2016-10-18	M
3144	67	2016-03-09	M
3145	4	2013-12-03	M
3146	68	2013-10-26	M
3147	54	2015-04-05	M
3148	33	2015-11-19	M
3149	57	2016-06-27	M
3151	6	2016-02-21	M
3152	1	2013-07-16	M
3153	2	2016-07-05	M
3154	1	2017-07-02	M
3155	28	2016-08-29	M
3156	1	2017-11-16	T
3157	77	2013-09-10	M
3158	71	2016-10-03	M
3160	22	2014-06-19	M
3161	48	2016-08-26	M
3162	63	2016-05-18	W
3163	41	2017-05-24	M
3164	33	2013-12-24	M
3166	71	2013-08-10	M
3167	18	2014-08-08	M
3168	39	2013-02-20	M
3169	19	2017-12-19	M
3170	1	2016-01-12	M
3171	61	2013-09-28	M
3172	77	2017-05-27	M
3173	39	2013-05-15	M
3174	65	2017-12-10	M
3175	50	2016-10-08	M
3176	26	2017-03-26	M
3177	74	2016-11-12	M
3178	4	2016-04-27	M
3179	71	2016-09-20	M
3180	1	2016-06-18	M
3181	42	2013-05-16	M
3182	6	2016-12-20	M
3183	45	2014-04-01	M
3184	1	2014-02-18	M
3185	45	2017-07-29	M
3186	10	2015-05-28	M
3187	59	2017-12-20	M
3188	24	2017-02-20	M
3189	29	2015-11-29	M
3190	1	2016-12-30	M
3191	72	2016-09-17	M
3192	18	2016-07-28	M
3193	74	2016-02-27	M
3194	11	2017-04-19	M
3195	40	2013-09-02	M
3196	1	2013-12-13	M
3197	1	2013-12-25	M
3199	66	2016-06-06	M
3200	17	2015-10-20	T
3201	4	2014-04-17	M
3202	8	2017-06-04	M
3203	23	2015-08-07	M
3204	61	2016-07-13	M
3205	1	2015-12-17	M
3206	38	2016-06-22	M
3208	29	2017-08-04	M
3209	45	2017-12-10	M
3210	1	2013-05-17	M
3211	72	2017-06-09	M
3212	70	2013-07-25	M
3213	51	2013-04-12	M
3214	67	2017-05-10	M
3216	3	2015-08-11	M
3217	75	2017-04-23	T
3218	41	2013-11-14	M
3219	1	2016-03-26	M
3220	29	2013-08-14	M
3221	5	2013-08-17	M
3222	4	2013-07-21	M
3223	1	2013-12-07	M
3224	55	2016-11-10	M
3225	1	2013-11-01	M
3226	65	2014-08-28	M
3227	1	2016-06-24	M
